"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"xc1"	"xc2"	"xc3"	"xc4"	"xc5"	"xc6"	"xc7"	"y1"	"y2"	"y3"
0.2186	-0.1879	0.5477	3.7033	3.1567	0.1373	-1.2116	1.887	5	5	3	3	3	6	2	0	0	0
0.7739	0.5531	3.3025	3.7709	8.3617	1.818	1.6235	6.2388	3	5	5	2	11	3	2	0	0	1
0.9585	-0.1189	0.0029	3.7122	0.3168	0.1792	-0.7204	-0.3878	6	5	3	4	2	6	1	0	0	0
-0.5132	-0.6875	0.2685	3.6894	3.373	0.9761	-4.53	0.3519	6	1	2	3	3	5	3	1	0	0
-0.2951	-0.168	3.2176	0.3739	16.915	1.7249	-1.3991	15.8577	5	6	5	5	17	5	1	1	1	1
0.4841	0.1649	2.45	1.0421	14.0062	1.856	1.1048	12.1717	6	6	4	5	16	3	2	0	1	1
0.893	0.8469	3.9764	3.5148	15.3472	0.4804	4.1054	19.0799	5	4	5	5	21	6	5	1	1	1
-0.2943	0.9272	3.2508	3.2962	11.0102	1.7473	4.9273	15.7115	5	2	4	5	17	3	5	0	1	1
-0.9377	-0.0402	2.3298	0.3729	12.1045	0.4475	-0.4044	12.1317	5	6	3	5	13	2	1	0	1	1
-0.297	0.8065	3.9588	1.1911	18.3575	1.5809	4.4942	7.8548	5	5	4	2	21	4	3	0	1	1
-0.2654	0.0934	3.2908	2.3804	12.1768	1.3319	0.5795	15.6768	4	3	5	5	14	5	1	0	1	1
0.4239	-0.4318	2.7822	1.619	15.1925	1.8363	-2.7372	8.0548	5	5	2	3	15	6	3	1	1	1
0.1009	-0.9772	2.8731	0.6015	5.8553	0.5698	-1.0762	8.7323	1	6	5	3	4	1	4	1	0	0
0.3025	-0.3711	0.5802	2.5277	3.8042	0.4917	-0.7403	3.3647	3	4	5	4	3	6	3	0	0	0
-0.1379	0.6426	1.9961	3.202	8.7456	0.5373	3.3328	6.3997	5	3	4	3	11	3	3	0	0	1
-0.2509	-0.042	3.0416	0.1381	19.0002	1.2941	-0.0932	14.6316	6	2	3	5	20	3	1	0	1	1
-0.6492	-0.0783	1.7553	3.2391	11.1886	0.3115	-0.5376	8.1093	6	5	5	5	12	3	2	0	0	1
9e-04	0.7105	1.9783	1.3544	-1.134	1.9834	0.4592	8.3816	1	1	2	4	3	3	4	1	0	0
-0.8997	0.2217	2.6887	3.4191	1.8649	0.175	0.6016	2.556	1	5	1	1	4	3	1	0	0	0
-0.4864	0.0862	1.5005	3.7447	2.6087	1.4681	0.038	6.1471	2	4	3	4	3	6	1	0	0	0
-0.9552	-0.9448	3.8391	0.0726	24.0599	0.1371	-4.5964	20.309	5	5	5	5	20	6	6	1	1	1
-0.3984	-0.0744	1.5879	2.811	7.4539	1.3392	0.0486	7.4067	4	5	4	4	7	6	1	0	0	0
-0.0184	-0.4138	0.1718	3.057	2.8137	0.4586	-2.6002	0.8404	5	6	5	4	2	4	3	1	0	0
0.952	-0.3622	3.2751	2.6987	21.3037	0.5985	-2.2946	7.6637	6	3	4	2	21	6	2	1	1	1
-0.6997	-0.7517	0.507	2.0805	4.6058	1.0319	-2.9556	2.8585	4	5	5	4	3	2	4	1	0	0
-0.3948	-0.9584	1.7564	3.8452	5.4602	0.4187	-1.6268	3.3588	2	6	2	2	5	4	3	1	0	0
0.5164	-0.5021	0.7919	3.527	4.1979	0.681	-1.5191	1.6494	4	3	3	3	4	5	3	1	0	0
0.6482	0.8639	2.3649	2.616	7.5948	1.9258	4.0483	11.5843	5	5	5	5	13	5	5	0	0	1
-0.4869	-0.0306	2.3714	3.4573	11.9912	0.6789	0.7183	6.5629	5	5	3	3	13	2	1	0	1	1
0.4076	0.2351	2.4826	3.8414	0.7474	1.94	0.6072	12.7465	1	5	4	5	3	4	3	1	0	0
-0.339	-0.4127	0.4162	2.1585	4.3254	0.8861	-2.3128	1.4036	4	5	2	5	3	4	3	1	0	0
0.7704	-0.7726	3.1411	3.0715	21.4937	1.0409	-4.572	8.9784	6	3	5	3	20	2	4	1	1	1
0.6544	-0.9676	3.3101	0.3837	16.8888	1.3935	-3.8459	13.9633	4	2	5	4	14	5	5	1	1	1
0.3891	-0.5215	3.9453	3.4673	13.2007	1.3991	-1.7457	11.3601	3	4	1	3	12	2	3	1	1	1
0.6271	-0.1472	3.0203	3.8754	18.1956	0.0123	-1.0837	10.5452	6	6	3	3	19	6	1	1	1	1
0.0018	0.8442	3.2246	1.6852	8.2987	0.5296	2.8755	14.5991	4	4	2	5	14	4	5	1	1	1
-0.3837	-0.9102	2.7931	3.3091	13.0135	1.625	-2.5784	14.0474	3	2	3	5	9	6	6	1	1	1
0.6675	0.935	2.7436	1.9871	15.1313	0.6397	5.026	5.4884	6	3	2	2	17	6	2	0	1	1
-0.5351	-0.3568	1.7741	2.3877	10.7787	1.0717	-1.5776	7.016	5	1	5	4	10	2	2	1	1	1
0.4139	-0.751	1.5556	3.167	5.67	0.8184	-0.7542	8.5857	1	1	5	5	3	6	5	1	0	0
0.171	-0.0432	3.9371	2.542	20.1292	0.8683	-0.0312	12.2223	5	4	5	3	20	6	1	0	1	1
0.0787	-0.0607	1.208	1.0366	6.3571	0.1016	-0.5102	5.7268	5	6	5	5	7	6	1	0	0	0
0.1984	0.3809	1.1212	3.578	3.5622	0.1309	2.1013	5.9094	5	1	3	5	6	5	3	0	0	0
0.7488	-0.6864	3.1691	0.712	18.1523	1.5043	-3.0365	10.1187	5	5	1	3	17	3	3	1	1	1
-0.2061	0.8068	3.3752	0.8787	11.5731	0.1325	2.6266	6.5983	4	3	3	2	14	2	3	0	0	1
0.6435	-0.4552	2.7917	2.8637	4.5454	1.1739	-0.7659	8.0919	1	4	5	3	3	3	2	1	0	0
0.2944	0.907	0.9907	2.5106	0.2771	0.3939	2.5292	2.8604	3	5	5	3	4	3	4	0	0	0
-0.685	-0.107	0.1584	0.4271	1.0422	0.0835	-0.1967	0.6333	3	1	5	5	1	6	1	0	0	0
0.8954	0.2887	2.4809	2.7433	1.4748	0.5972	0.5684	8.5917	1	6	5	4	3	3	2	0	0	0
0.7138	-0.8419	3.0143	3.2957	15.1537	0.7103	-4.5471	4.426	5	5	3	1	16	6	2	1	1	1
-0.9108	0.3297	0.8815	2.9338	3.7845	1.7598	2.2162	4.031	6	6	5	5	6	5	2	0	0	0
-0.0483	0.5093	1.4868	3.2528	5.371	0.2629	2.5558	6.9139	5	4	4	5	8	5	4	0	0	0
0.6095	0.005	3.0789	0.4012	3.6478	0.9775	0.2485	15.2828	1	3	5	5	4	4	1	0	1	0
0.4561	-0.8882	3.774	3.6193	25.1503	0.78	-5.7023	10.5143	6	5	3	3	24	4	4	1	1	1
-0.087	0.6324	1.4231	2.832	-0.9253	1.085	0.6699	6.0554	2	3	5	5	4	2	4	1	0	0
0.0552	0.7669	0.6752	2.2069	0.7941	1.093	3.6787	3.2755	5	1	3	3	4	3	3	0	0	0
-0.0797	-0.0202	1.8063	3.8043	1.3301	0.0772	-0.5243	5.4087	1	5	2	3	3	3	1	0	0	0
-0.7574	-0.8493	3.9725	0.3048	12.432	1.503	-1.1522	19.2561	2	6	5	5	9	3	5	1	1	1
-0.3557	-0.9103	2.6948	0.0178	11.3956	1.7647	-2.8818	7.4619	3	6	2	3	9	5	4	1	0	0
-0.849	-0.6605	0.202	0.893	2.441	0.376	-2.893	-0.8054	5	6	5	2	2	3	3	1	0	0
-0.4301	0.8591	3.5021	0.676	13.2074	1.2142	4.0612	16.7428	5	4	2	5	18	3	6	1	1	1
-0.7224	-0.9313	1.0728	3.1903	7.6014	1.9296	-2.2942	5.0324	3	5	4	5	4	5	6	1	0	0
0.2466	0.0527	0.4281	0.3521	2.3597	0.8013	0.5349	1.2297	5	2	1	2	3	6	1	0	0	0
0.5336	-0.8763	0.0196	3.7451	4.4514	1.9591	-4.2789	-0.1026	5	3	5	5	1	3	5	1	0	0
-0.5118	-0.974	3.3636	2.9108	18.3791	0.0044	-5.1021	7.6127	5	3	5	2	18	4	3	1	1	1
-0.3636	-0.6138	0.2105	2.9247	3.4386	1.491	-1.3465	0.6359	3	3	5	5	1	5	4	0	0	0
0.0387	0.2472	2.1747	1.2648	1.0901	1.1583	0.5786	10.6217	1	3	3	5	3	3	2	0	1	0
0.894	-0.057	1.953	3.1933	1.8438	1.4874	0.0027	10.5029	1	5	3	5	3	5	1	0	1	0
0.3521	-0.1085	2.5832	1.744	7.8724	0.8461	-0.1755	12.8614	3	5	3	5	8	6	1	0	1	0
0.3135	-0.9894	2.8595	2.2528	17.3197	1.8508	-4.6094	8.7316	5	5	5	3	15	4	4	1	1	1
0.6746	0.2123	2.4677	2.1721	13.8758	1.9957	1.09	1.3136	6	3	5	1	16	3	2	0	0	1
0.7101	-0.544	1.4192	2.5465	8.7551	1.1246	-1.7563	6.679	4	5	1	5	7	2	3	1	1	0
0.9549	0.1092	3.1529	0.549	15.4816	1.997	0.0109	15.2518	5	4	5	5	17	1	1	0	1	1
-0.2136	-0.7002	2.2122	0.9563	7.7964	1.4086	-1.0736	10.5566	2	4	3	5	5	5	4	1	0	0
0.2462	0.6638	0.7144	3.4202	1.4819	0.5388	3.277	2.7526	5	6	2	2	5	6	3	0	0	0
-0.2288	-0.7937	0.5613	1.977	6.463	0.3001	-3.2236	2.1266	4	1	5	5	3	3	5	1	0	0
0.5056	0.6776	2.8496	3.0502	13.6033	1.4796	4.0752	14.5339	6	5	4	5	18	6	4	0	1	1
-0.6224	-0.3515	0.2327	1.2839	1.0229	1.2781	-0.1463	0.8334	1	1	5	2	1	3	1	0	0	0
-0.934	0.5362	0.5746	1.5759	1.0889	0.5925	2.9496	1.7835	5	5	2	4	4	6	3	0	0	0
0.7182	0.192	0.0357	0.5044	-1.1389	0.8079	0.4495	0.5891	5	5	2	5	1	4	2	0	0	0
-0.3629	0.2333	0.5316	1.0136	-0.1204	0.8674	0.0161	1.8848	1	3	3	4	2	6	1	0	0	0
0.5701	0.527	2.4205	2.4567	9.1085	1.427	2.2172	5.7503	4	3	3	2	10	3	2	0	1	1
0.8349	0.1406	1.927	1.0218	9.0816	1.6662	0.9914	9.7972	5	5	5	5	10	5	2	0	0	1
0.2717	-0.0609	3.9817	2.3297	4.3946	0.5511	0.4258	11.938	1	3	3	3	5	3	1	1	0	1
0.0388	-0.4884	3.8719	0.1834	6.1667	1.5162	-0.7807	20.4833	1	6	5	5	5	6	4	1	1	0
-0.7407	0.2532	3.5702	1.6523	19.5899	0.0245	1.6744	13.1377	6	5	2	4	22	6	2	1	1	1
-0.5107	-0.4899	1.5038	0.6632	8.4001	1.0459	-2.4944	4.5543	5	5	3	3	8	4	3	1	0	0
0.4546	0.5288	2.7419	3.6203	15.5378	1.1576	2.8901	2.7063	6	5	4	1	17	4	1	0	0	1
0.3592	0.724	1.6265	2.943	7.6402	1.4744	4.5605	4.8098	6	5	3	3	11	3	3	0	0	1
0.8876	0.5562	1.6697	3.003	-0.2529	1.1822	0.3879	6.2948	1	3	3	3	3	4	3	1	0	0
-0.8103	-0.0069	1.4323	0.8247	7.1374	0.5042	0.3935	7.5347	5	6	5	5	8	4	1	0	0	1
-0.9229	0.9984	3.4352	1.8434	12.7165	0.2705	4.6983	17.3227	5	3	5	5	18	6	6	1	1	1
0.3123	0.7875	1.3779	2.5991	5.9109	0.0538	3.818	2.0631	5	3	5	2	8	6	2	0	0	0
0.5862	-0.1237	0.2571	1.2346	0.7291	0.1393	-0.24	0.9963	1	6	2	5	2	5	2	0	0	0
-0.7552	-0.3756	1.9792	3.3023	10.0141	0.2988	-1.9108	3.1745	5	2	2	1	11	3	1	0	0	1
0.6094	0.2422	1.4582	2.2653	6.5392	1.3926	0.8227	4.2121	5	5	5	3	8	6	2	0	0	0
-0.2007	0.1837	1.7431	1.3669	4.0094	1.6052	0.4496	8.6126	3	5	2	5	7	4	2	0	0	0
0.5594	-0.8636	0.5158	3.6149	4.4352	1.2915	-1.2142	2.1682	1	6	2	5	2	3	5	1	0	0
0.4121	0.6125	0.0624	3.864	-0.6508	0.7436	2.1049	0.7624	3	6	3	2	2	5	2	0	0	0
0.1571	-0.6453	1.7079	3.0281	4.965	0.3493	-0.8383	8.2744	1	6	4	5	3	6	4	1	0	0
0.0716	-0.3816	1.9403	0.4822	3.0444	0.302	-0.6245	9.1662	1	5	5	5	3	4	3	1	0	0
0.6596	-0.0394	1.854	2.3721	5.6571	0.0103	-0.5954	5.2609	3	5	3	3	7	6	1	0	1	1
-0.4423	-0.2941	1.2804	2.7469	7.7609	1.4221	-1.2523	6.4256	5	1	2	5	7	3	3	1	1	0
-0.9519	-0.9765	0.5361	1.1629	5.5997	0.4865	-2.7664	2.9662	3	5	2	4	2	6	5	1	0	0
-0.2066	0.1583	0.4068	0.5774	-0.4436	0.1744	-0.6745	2.7481	1	5	5	5	1	6	1	0	0	0
0.4402	-0.8762	1.1524	1.9826	9.8569	0.7217	-4.2918	5.4297	5	6	5	5	7	3	5	1	0	0
0.2272	-0.3359	3.8035	1.3656	16.4504	0.6648	-1.2034	16.2101	4	5	5	4	16	6	2	1	1	1
0.2936	0.4848	3.4875	2.6703	16.9894	0.3126	2.1375	4.3938	5	6	2	1	18	4	2	0	1	1
0.4707	-0.7556	3.4617	0.1669	17.1383	0.5434	-2.7149	16.7652	4	6	5	5	15	6	5	1	1	1
-0.8308	-0.4372	3.7593	1.8814	21.047	0.7635	-2.1498	18.1235	5	3	3	5	20	3	4	1	1	1
0.6053	-0.6589	1.624	0.2136	11.1754	1.5934	-3.182	8.4693	5	4	4	5	9	4	4	1	1	0
-0.0302	-0.0564	0.9546	2.9703	4.7789	1.9468	-0.5536	2.1719	5	3	5	3	5	2	1	0	0	0
-0.5537	0.083	1.3591	3.0215	8.2353	1.4296	0.3817	2.9288	6	5	3	2	9	6	1	0	0	1
-0.1712	0.5634	1.4928	1.886	6.108	0.6084	2.7542	6.3178	5	1	4	4	9	6	3	0	0	0
-0.9218	-0.6426	0.983	1.6694	7.0387	0.1516	-3.1314	3.0278	5	1	5	3	6	6	3	1	0	0
0.813	-0.0746	2.1623	2.3801	6.6842	1.2587	-0.0483	4.0158	3	6	4	2	7	3	1	0	0	1
-0.7055	0.8604	1.0626	2.3156	0.8163	1.4879	4.8115	4.6378	5	1	3	5	7	6	5	0	0	0
-0.2802	-0.1877	1.5495	1.2318	8.3769	1.6091	-1.1395	7.5797	5	4	2	5	9	3	2	0	1	1
0.8076	0.2981	1.18	1.198	2.4231	0.0444	0.6989	4.5191	3	3	2	3	4	4	2	0	0	0
0.355	-0.8362	3.7356	0.0995	20.8067	0.8823	-4.4287	11.9758	5	5	2	3	19	5	4	1	1	1
0.56	-0.5824	0.2572	3.6419	2.4714	1.1198	-2.7996	0.9001	4	1	5	3	2	1	3	1	0	0
-0.104	-0.5081	3.371	1.8644	16.0441	1.29	-1.86	17.6533	4	6	3	5	15	6	4	1	1	1
-0.0462	-0.8849	1.1572	1.2367	3.8533	1.1796	-0.831	5.0661	1	5	3	3	2	5	4	1	0	0
-0.604	-0.817	1.8461	3.5628	9.8426	1.4992	-2.7184	9.2977	3	6	5	5	6	3	5	1	0	0
0.4931	-0.5896	2.2506	2.2398	7.6345	0.1029	-1.5804	4.5249	3	3	4	2	8	6	3	1	0	1
0.7316	0.7034	2.0604	3.3512	7.655	0.7426	3.4242	10.3271	5	5	2	5	12	3	4	0	0	1
0.3736	0.755	3.2973	3.4457	16.4494	0.8687	4.6028	16.8737	6	6	5	5	21	3	4	0	1	1
-0.5676	-0.8109	3.1301	1.6338	12.9841	0.3694	-2.3724	15.2879	3	3	3	5	10	3	5	1	1	1
-0.8556	0.444	3.9411	2.5302	17.4387	1.3763	2.7544	19.0849	5	6	2	5	20	4	3	1	1	1
0.9499	0.5549	0.6756	1.7811	-0.4848	0.8002	1.7094	3.1108	4	3	5	5	4	4	4	0	0	0
-0.5369	0.2845	2.4789	1.7164	6.6142	1.3194	0.8866	6.7368	3	1	4	3	8	5	2	0	0	1
0.0834	-0.686	3.0463	1.0642	11.1496	0.5544	-1.878	9.42	3	6	4	3	10	6	3	1	1	1
-0.677	-0.4299	0.1537	1.0345	2.5348	0.5405	-2.3107	-0.2282	6	5	2	3	2	6	2	0	0	0
0.0942	0.7271	0.4085	2.5959	-1.3909	1.9283	3.7718	1.5552	5	5	4	5	3	6	5	0	0	0
-0.1905	-0.8045	2.2729	3.4659	17.7307	1.7924	-4.8631	10.8094	6	3	4	5	15	2	6	1	1	1
-0.5893	-0.6343	2.1431	2.4781	13.7924	0.2207	-3.2974	10.4114	5	1	4	5	12	4	4	1	1	1
-0.1168	0.9085	1.5938	1.9322	6.3323	0.9207	4.8579	5.0603	6	1	3	4	11	6	5	0	0	0
-0.9078	0.2698	0.0021	2.2731	-1.8454	1.9831	0.7103	-0.1559	3	6	5	5	1	3	2	0	0	0
0.6449	-0.3124	1.6958	2.9903	7.51	1.6965	-1.7893	9.0988	4	5	3	5	8	6	3	1	0	0
0.5585	-0.0349	3.8346	3.3584	18.8975	0.441	-0.0295	18.4151	5	5	5	5	20	3	1	0	1	1
0.7069	0.8926	0.9996	1.8764	4.0213	0.0581	4.8353	1.4839	6	3	3	2	7	4	3	0	0	0
-0.6694	0.0358	2.8149	3.8932	2.287	1.1696	-0.0401	14.7164	1	6	5	5	4	2	1	0	0	1
-0.7068	-0.7411	1.8844	2.9073	14.8183	1.1168	-4.4729	8.4244	6	5	5	5	12	2	5	1	1	1
0.3523	-0.0314	3.5755	0.2782	17.6854	0.6501	0.5327	18.0349	5	1	2	5	19	5	1	0	1	1
0.77	-0.0334	0.1605	0.0864	0.9865	1.9499	0.1047	0.8532	4	5	5	4	2	2	1	0	0	0
0.1342	-0.8723	1.3942	2.4311	11.1022	0.1795	-5.0508	5.705	6	6	5	3	10	6	3	1	1	1
0.6627	0.6479	2.9606	0.2438	12.8902	1.9487	3.283	4.9467	5	5	5	2	16	5	3	0	0	1
0.494	-0.2016	3.7897	1.6016	15.9663	1.93	-1.2657	18.4015	4	2	3	5	16	6	2	1	1	1
0.7296	-0.7974	3.2925	1.9761	5.2896	1.3817	-0.4635	8.5659	1	3	5	3	4	6	4	1	0	0
0.2103	0.9868	1.394	3.9921	2.3252	0.8653	5.3674	6.3603	5	5	5	5	8	5	6	0	0	0
-0.9594	0.4841	1.4117	2.5491	0.6699	1.2475	0.4078	2.5324	1	6	3	1	2	1	2	0	0	0
-0.4065	-0.0936	0.216	1.1621	1.6346	0.5853	-0.5465	0.2899	6	5	3	2	2	1	1	0	0	0
-0.0642	0.648	1.4494	2.3779	4.5601	1.0564	4.2937	7.3369	6	5	4	5	10	2	5	0	0	0
-0.2968	0.9929	2.8544	0.4994	-2.3274	0.8986	1.5531	14.9977	1	1	3	5	3	6	6	1	0	0
-0.7212	0.9755	2.4856	0.1918	7.4659	1.8934	4.5902	12.7217	5	5	4	5	14	1	6	1	1	1
-0.0027	0.9392	1.994	0.5767	0.982	1.3343	1.8116	6.6927	2	5	5	3	5	5	4	1	0	0
0.2945	0.154	3.0867	1.5817	8.5038	1.3041	0.8726	15.1731	3	4	4	5	10	3	2	1	1	1
-0.4754	0.2445	2.5117	3.9352	10.9786	1.6982	1.4553	13.2907	5	6	5	5	14	1	2	0	1	1
0.9445	0.7544	2.1788	1.2347	7.5784	0.1697	3.9045	8.7166	5	5	4	4	12	5	5	0	0	1
0.7033	0.4536	2.4027	0.5596	7.495	0.0361	1.5807	12.4926	4	4	3	5	11	2	3	1	1	1
-0.8417	-0.2938	1.0372	2.4292	7.3857	1.5525	-2.2901	2.4719	6	3	5	2	7	4	2	1	0	0
-0.1771	0.0888	3.5351	2.3892	17.7484	1.0063	0.4098	17.4301	5	3	5	5	19	3	1	0	1	1
-0.3503	0.7734	1.7657	2.4753	5.0597	1.1014	3.988	7.8442	5	5	3	5	9	6	5	0	0	0
-0.8021	-0.1733	3.0584	1.3936	15.2366	1.52	-0.891	6.12	5	5	3	2	16	6	1	1	1	1
-0.3648	0.2586	2.1249	3.4328	9.6334	1.0778	1.3986	10.5983	5	1	3	5	11	6	2	0	1	1
-0.6529	-0.3227	3.7436	0.7566	22.8082	1.5351	-1.9731	7.1337	6	5	2	2	24	3	1	1	1	1
-0.1271	0.8356	3.1336	2.4647	7.1676	1.2495	2.7877	6.5597	3	4	5	2	10	6	3	0	0	1
-0.7333	0.7319	0.6515	1.0422	2.2219	1.7547	4.2007	2.3601	6	5	3	3	5	6	3	0	0	0
0.7091	0.9862	2.4104	0.8106	4.9028	1.4335	4.2105	12.5297	4	6	3	5	11	3	6	1	0	0
-0.083	0.5535	3.5268	0.052	19.1321	1.7522	3.6274	10.6384	6	5	5	3	22	4	3	0	1	1
-0.415	-0.5298	3.1596	0.1466	17.6316	0.2599	-2.8227	8.0253	5	6	3	3	17	5	3	1	1	1
-0.4409	0.6665	0.7458	0.8799	1.2441	1.3418	3.4253	1.9331	5	6	5	3	5	6	3	0	0	0
0.4122	0.204	3.4371	2.458	1.8661	0.8096	-0.1417	18.1404	1	4	3	5	4	6	2	1	1	0
-0.0159	0.9577	0.7085	1.2294	3.0966	1.285	6.62	0.3409	6	3	1	1	6	6	2	0	0	0
-0.0695	0.7275	3.3806	2.5039	-0.2194	1.5567	0.5229	16.3138	1	5	5	5	4	4	5	1	1	0
-0.2387	-0.0556	0.5271	2.1148	3.7458	0.1313	-0.4526	2.7526	6	5	5	5	4	3	1	0	0	0
-0.476	-0.4771	0.8613	3.3179	4.6456	1.0391	-2.2276	1.3409	4	4	5	3	4	6	3	1	0	0
0.0157	0.8919	0.6266	3.1096	-2.356	1.8359	0.7736	1.4616	1	2	3	3	2	1	4	0	0	0
0.8923	0.1167	1.2214	2.2184	5.7689	1.4342	0.1262	2.6785	5	3	4	2	7	1	2	0	0	0
-0.809	-0.3571	1.5354	3.8008	4.6768	1.1312	-0.5083	8.3824	2	5	5	5	4	1	3	1	0	0
0.7427	0.0301	0.02	3.7439	0.5768	0.0671	0.3342	-0.1337	5	5	5	2	1	4	1	0	0	0
-0.3745	0.8509	2.0044	1.3098	6.7959	1.882	4.0009	5.6961	5	5	2	3	11	6	4	0	0	0
0.7385	0.3445	0.0993	3.2329	-1.097	1.2651	1.6929	0.1922	5	6	5	3	2	6	2	0	0	0
-0.0791	0.9532	0.9203	1.4874	3.899	1.2655	5.1464	1.5696	6	5	5	1	6	5	2	0	0	0
0.781	-0.0739	1.4429	1.3842	7.4726	0.3174	-0.5552	8.2279	5	5	3	5	8	5	2	0	1	0
0.4905	-0.2009	2.9322	2.0519	16.2126	0.0185	-1.667	13.9246	5	5	5	5	15	6	2	1	1	1
0.4866	-0.0725	3.8211	1.8525	19.9563	0.0107	-0.2366	18.1062	5	3	5	5	20	4	1	1	1	1
0.5188	-0.847	3.1798	2.7671	10.3659	0.6062	-2.4633	2.609	3	5	3	1	11	4	2	1	0	1
0.9307	0.7473	1.5395	2.7297	1.4452	1.9266	2.7061	6.2849	3	3	1	4	6	3	4	0	0	0
-0.0492	-0.5256	0.4339	0.8193	5.1999	1.8406	-3.0829	2.199	6	6	3	5	4	3	4	1	0	0
-0.448	-0.276	2.918	0.01	9.5652	0.6608	-1.1106	3.0181	3	5	3	1	9	5	1	1	0	1
0.8954	0.9474	3.4082	2.8108	16.2277	0.5042	5.5079	14.2437	6	3	4	4	21	3	5	0	1	1
-0.6376	-0.6245	2.0231	1.2177	12.3836	0.994	-2.8307	7.6699	5	5	5	4	11	6	4	1	1	1
0.9363	0.6968	2.5508	0.9994	9.0893	1.6793	3.7328	13.3929	5	6	2	5	13	6	4	0	0	1
0.5129	-0.1776	0.2836	1.2886	1.2638	0.9153	-0.8311	1.9434	4	1	4	3	2	3	1	0	0	0
0.0675	0.5443	1.3964	2.4918	0.7593	0.121	0.7398	3.0109	1	5	5	2	2	5	2	0	0	0
0.2779	-0.6077	2.637	0.6961	11.0533	0.5102	-1.8509	13.6457	3	3	5	5	9	4	4	1	0	1
0.0261	0.4459	2.7867	0.7617	11.6475	1.4053	2.509	14.7434	5	5	3	5	15	4	4	0	1	1
-0.0948	-0.412	1.8246	2.6223	8.1694	0.1188	-1.6197	6.4087	4	4	5	3	8	3	2	1	0	0
-0.6838	0.6254	0.454	1.5004	-1.0484	0.4308	2.9787	1.8134	5	5	4	5	4	4	4	0	0	0
-0.7693	0.6558	3.5151	0.7605	14.167	0.998	2.8599	17.3968	5	4	5	5	19	3	4	1	1	1
-0.6553	-0.4122	0.27	2.8944	1.8284	0.9724	-0.6662	1.3694	2	1	5	4	2	6	3	0	0	0
-0.3496	-0.2697	1.1985	0.4343	6.4108	0.7745	-0.6266	4.0033	5	6	5	3	7	3	2	0	0	0
0.1009	0.8495	3.3105	0.3331	12.7256	0.739	4.1105	17.3086	5	6	3	5	17	6	5	1	1	1
-0.2734	-0.5425	2.8305	0.5467	14.1272	0.6931	-2.0221	14.399	4	6	5	5	12	4	4	1	1	1
-0.4136	0.1039	0.3008	2.5474	1.5951	1.8908	0.7899	0.1768	5	3	5	3	3	3	1	0	0	0
0.2729	0.2314	3.4783	0.6876	10.0065	1.4674	0.5953	2.4298	3	5	5	1	11	1	1	0	1	1
-0.139	0.1309	3.8078	2.1209	21.856	1.5007	0.1968	19.0569	6	5	3	5	24	4	1	0	1	1
-0.9373	0.8383	0.9082	3.4135	-0.6373	0.3495	2.2513	3.4866	3	3	5	4	5	4	5	0	0	0
-0.7816	0.5135	2.9801	3.4171	2.7709	1.8216	1.0935	13.789	2	1	1	5	7	6	3	1	1	0
0.3109	0.6086	1.8577	0.1778	8.1021	1.9107	3.3559	9.4688	6	3	5	5	12	6	4	0	0	1
0.6988	-0.3308	2.2078	3.9919	11.8402	1.2033	-1.9782	8.8242	5	6	4	4	11	4	3	1	1	1
-0.3569	0.4018	2.3411	2.6744	6.0165	0.0552	1.5743	7.3002	3	5	5	3	8	6	2	0	0	0
0.2779	-0.4492	2.3304	1.9166	4.9528	1.0588	-0.6134	12.6149	1	5	2	5	4	6	4	1	0	0
-0.9231	-0.3999	0.392	0.2865	3.8029	1.0789	-1.2914	1.2527	5	6	1	3	2	4	2	0	0	0
-0.8763	-0.6918	3.8678	0.2603	12.2282	1.3614	-2.1275	4.088	3	5	2	1	13	4	2	1	1	1
0.3418	0.5618	1.2708	0.7163	-1.5228	0.0946	0.9088	6.41	1	3	5	5	2	6	4	1	0	0
-0.769	0.0871	0.9118	2.2699	2.8572	1.1437	0.1616	1.9472	3	5	5	3	4	4	1	0	0	0
-0.7636	0.5593	3.5874	2.5671	15.2115	0.0086	3.0192	19.4265	5	1	2	5	18	4	3	0	1	1
0.3345	-0.0566	1.0444	1.8083	3.4111	0.3762	0.1352	5.3644	3	3	2	5	4	5	1	0	0	0
0.0613	0.8073	2.9027	2.8736	14.1846	0.2164	5.0475	11.1991	6	6	5	4	18	6	4	0	1	1
-0.5664	-0.2947	1.3331	3.7163	9.3693	1.547	-1.7009	6.9494	6	6	5	5	9	5	3	1	0	0
0.8892	-0.0992	2.1204	0.6319	11.3499	0.8718	-1.0135	5.9254	5	6	4	3	11	4	2	1	0	1
-0.7621	0.0262	2.9727	2.3801	14.9389	0.1647	0.0998	15.3843	5	6	4	5	16	4	1	0	1	1
0.4234	0.5102	1.5011	3.4062	7.8957	1.7909	2.7983	2.8535	6	3	2	2	11	6	2	0	0	1
0.5048	0.3683	0.724	2.8922	3.1869	1.0098	2.0578	2.9289	6	6	4	3	5	6	2	0	0	0
-0.7747	0.4524	3.9494	1.0166	17.4574	0.6888	2.2837	19.715	5	1	2	5	21	3	3	1	1	1
-0.0356	0.7906	2.3889	3.5588	5.6471	1.3498	2.5227	5.1724	3	6	5	2	8	6	2	0	0	1
